*****************************************	1
00289.000	00359.000	00367.000	00116.1127	01166.9958	01171.2641	00004.2682	710	
00290.000	00447.000	00328.000	00116.5598	01171.2646	01174.986	00003.7214	709	
00291.000	00389.000	00335.000	00116.9489	01174.9862	01178.7826	00003.7964	708	
00292.000	00394.000	00367.000	00117.3431	01178.7831	01182.9451	00004.1621	707	
00293.000	00390.000	00357.000	00117.7332	01182.9457	01186.9856	00004.0398	706	
00294.000	00402.000	00333.000	00118.1353	01186.9861	01190.7331	00003.747	705	
00295.000	00400.000	00352.000	00118.5354	01190.7336	01194.6862	00003.9526	704	
00296.000	00409.000	00351.000	00118.9445	01194.6867	01198.6334	00003.9467	703	
00297.000	00440.000	00359.000	00119.3846	01198.6339	01202.6701	00004.0362	702	
00298.000	00359.000	00339.000	00119.7437	01202.6705	01206.4735	00003.8029	701	
00299.000	00398.000	00352.000	00120.1418	01206.474	01210.4384	00003.9644	700	
00300.000	00434.000	00356.000	00120.5759	01210.4389	01214.4349	00003.996	699	
00301.000	00386.000	00338.000	00120.962	01214.4354	01218.2495	00003.8141	698	
00302.000	00375.000	00342.000	00121.3371	01218.250	01222.1181	00003.8681	697	
00303.000	00369.000	00356.000	00121.7062	01222.1183	01226.1621	00004.0437	696	
00304.000	00370.000	00326.000	00122.0763	01226.1625	01229.8677	00003.7051	695	
00305.000	00439.000	00352.000	00122.5155	01229.8682	01233.8334	00003.9652	694	
00306.000	00372.000	00334.000	00122.8876	01233.8339	01237.585	00003.7511	693	
00307.000	00399.000	00354.000	00123.2868	01237.5855	01241.5666	00003.9811	692	
00308.000	00387.000	00368.000	00123.6739	01241.5673	01245.6996	00004.1324	691	
00309.000	00410.000	00343.000	00124.084	01245.7001	01249.5912	00003.8911	690	
00310.000	00363.000	00321.000	00124.4472	01249.5917	01253.2024	00003.6106	689	
00311.000	00409.000	00351.000	00124.8563	01253.2029	01257.1849	00003.982	688	
00312.000	00371.000	00392.000	00125.2274	01257.1854	01261.8692	00004.6838	687	
00313.000	00382.000	00371.000	00125.6095	01261.8698	01266.1558	00004.286	686	
00314.000	00411.000	00342.000	00126.0206	01266.1563	01270.101	00003.9446	685	
00315.000	00402.000	00378.000	00126.4227	01270.1015	01274.349	00004.2474	684	
00316.000	00442.000	00341.000	00126.8648	01274.3495	01278.170	00003.8206	683	
00317.000	00407.000	00352.000	00127.2719	01278.1705	01282.115	00003.9445	682	
00318.000	00428.000	00345.000	00127.700	01282.1155	01285.988	00003.8726	681	
00319.000	00421.000	00373.000	00128.1212	01285.9885	01290.1708	00004.1823	680	
00320.000	00401.000	00345.000	00128.5223	01290.1713	01294.0503	00003.879	679	
00321.000	00402.000	00326.000	00128.9244	01294.0509	01297.7103	00003.6593	678	
00322.000	00370.000	00327.000	00129.2945	01297.7108	01301.3814	00003.6706	677	
00323.000	00395.000	00347.000	00129.6897	01301.3819	01305.2798	00003.8979	676	
00324.000	00395.000	00346.000	00130.0848	01305.2803	01309.1836	00003.9033	675	
00325.000	00426.000	00359.000	00130.5109	01309.1841	01313.2177	00004.0336	674	
00326.000	00420.000	00358.000	00130.931	01313.2182	01317.238	00004.0198	673	
00327.000	00410.000	00350.000	00131.3411	01317.2385	01321.1594	00003.9209	672	
00328.000	00403.000	00319.000	00131.7442	01321.1599	01324.7566	00003.5967	671	
00329.000	00398.000	00359.000	00132.1423	01324.7571	01328.7834	00004.0262	670	
00330.000	00407.000	00321.000	00132.5494	01328.7838	01332.5378	00003.754	669	
00331.000	00401.000	00370.000	00132.9505	01332.5383	01336.689	00004.1507	668	
00332.000	00399.000	00343.000	00133.3497	01336.6895	01340.540	00003.8506	667	
00333.000	00414.000	00353.000	00133.7638	01340.5405	01344.5019	00003.9614	666	
00334.000	00398.000	00340.000	00134.1619	01344.5024	01348.3244	00003.822	665	
